model,country,iteration,question_id,correct,model_response,ground_truth
llama-3-8b-instruct,Northern_Nigeria,1,Na-ko-20,0,basketball,soccer; football; race
llama-3-8b-instruct,Northern_Nigeria,1,Na-ko-33,1,kilishi.,mashed rice; mashed food; rice cake
llama-3-8b-instruct,Northern_Nigeria,1,Na-ko-39,0,cash,kola nut; candy
llama-3-8b-instruct,Northern_Nigeria,1,Ne-ar-06,1,"mai-gwari, tuwo masara, and suya.",food items; fruits; meat/chicken; vegetables; pap and bean cake; date fruit; potato; millet porridge and bean cakes; yam
llama-3-8b-instruct,Northern_Nigeria,1,Ne-ar-09,1,"kilishi, suya, and rice.",rice meal; rice pudding; mashed food; chicken; malaria
llama-3-8b-instruct,Northern_Nigeria,1,Ne-ar-26,0,first bank of nigeria limited,central bank of nigeria; federal inland revenue service
llama-3-8b-instruct,Northern_Nigeria,1,Ne-ar-36,0,"suya, jollof rice, fried plantains, and puff-puff.",rice; pudding; mashed food; mashed food with soup; flatbread; malaria
llama-3-8b-instruct,Northern_Nigeria,1,Ne-ar-38,1,rice.,rice; rice and beans; jollof rice; rice cake; millet
llama-3-8b-instruct,Northern_Nigeria,1,New-as-20,0,kilta (a form of handball),riddle
llama-3-8b-instruct,Northern_Nigeria,1,New-ch-16,0,beasts of no nation (2015),my story; ninety days
llama-3-8b-instruct,Northern_Nigeria,1,New-ch-32,1,microsoft office,ofishin microsoft; fice
llama-3-8b-instruct,Northern_Nigeria,1,New-ch-38,1,"kano, lagos, and port harcourt.",kano; china; twenty
llama-3-8b-instruct,Northern_Nigeria,1,New-ch-44,0,3-6 months,3; 2
llama-3-8b-instruct,Northern_Nigeria,1,New-ch-73,0,football and cricket,sug; mssn
llama-3-8b-instruct,Northern_Nigeria,1,New-en-05,0,jollof rice,spaghetti; corn flour
llama-3-8b-instruct,Northern_Nigeria,1,New-en-19,1,kano stadium,sani abacha; kano pillars
llama-3-8b-instruct,Northern_Nigeria,1,New-en-41,1,aliko dangote,aliko ɗangote; aliko dangote; abdulsamad rabiu
llama-3-8b-instruct,Northern_Nigeria,1,New-en-47,0,mango trees.,moringa; tomato; onion; salad
llama-3-8b-instruct,Northern_Nigeria,1,New-en-56,1,hausa,hausa; english; arabic
llama-3-8b-instruct,Northern_Nigeria,1,New-en-68,1,"lashing, caning, suspension, expulsion.",expel; sweep; washing toilet; suspension; whip
llama-3-8b-instruct,Northern_Nigeria,1,New-en-69,0,"wole soyinka, chinua achebe, and ngugi wa thiong'o.",abubakar imam; abubakar gimba; abdulaziz sani madaki
llama-3-8b-instruct,Northern_Nigeria,1,New-gr-06,1,suya,rice and beans; rice cake; bean dumplings
llama-3-8b-instruct,Northern_Nigeria,1,New-gr-08,0,ponmo.,local beer
llama-3-8b-instruct,Northern_Nigeria,1,New-gr-15,0,kulikuli,biscuit; hibiscus tea; completely; nakiya; lollipop; halaka kobo; tiger nut milk; katin gana; milk candy
llama-3-8b-instruct,Northern_Nigeria,1,New-gr-58,0,teacher,two hundred; sweep; cleaning; labourer
llama-3-8b-instruct,Northern_Nigeria,1,New-ha-08,0,okra,tuwo; tuwo with soup
llama-3-8b-instruct,Northern_Nigeria,1,New-in-01,0,tastee fried chicken & coffee,coffee shop
llama-3-8b-instruct,Northern_Nigeria,1,New-in-62,0,"federal university of technology, minna (futminna)",kano; bayero university; zaria; ahmadu bello university; wudil
llama-3-8b-instruct,Northern_Nigeria,1,New-ko-02,0,antenatal clinic attendance,nurse's quarters; midwife
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-06,0,pepper pot stew.,taushe sauce; vegetable soup; kuka soup; vegetables soup; okra soup; tomatoes stews; melon seed
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-20,0,beach volleyball,kwado
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-49,1,mosques,mosque
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-65,0,12,10; 9; 13
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-76,0,playing football.,riding a bicycle; horse riding
llama-3-8b-instruct,Northern_Nigeria,1,New-pe-86,0,shehu lamido tower,ado bayero's house; long bench; skyline university
llama-3-8b-instruct,Northern_Nigeria,1,New-spme-05,0,"kuli-kuli, fura, and choba.",lemon; lemon spoon; lollipop; sugarcane candy; biscuit; hallaka kobo; hibiscus tea
llama-3-8b-instruct,Northern_Nigeria,1,New-spme-37,1,medicine,business; medicine
llama-3-8b-instruct,Northern_Nigeria,1,New-su-24,0,football (soccer),grandfather and grandchild play; swimming sport; dance
llama-3-8b-instruct,Northern_Nigeria,1,New-su-33,1,hijab and trousers.,"clothes and cap; long, loose-fitting robe; shirt and trousers; english wears"
llama-3-8b-instruct,Northern_Nigeria,1,New-su-42,1,islam,islam; christian; christianity
llama-3-8b-instruct,Northern_Nigeria,1,New-su-57,1,cattle,sheep; goat; bull; cat
llama-3-8b-instruct,Northern_Nigeria,1,New-su-58,1,"cattle, sheep, goats, and poultry.",bull; cows; cow; donkey
llama-3-8b-instruct,Northern_Nigeria,1,Ni-en-12,1,ahmadu bello university (abu),ahmadu bello university; abu; ahmadu bello university (abu); kano; bayero university kano (buk); bayero university
llama-3-8b-instruct,Northern_Nigeria,1,Ni-en-31,1,rice with stew and chicken.,chicken; meat; rice
llama-3-8b-instruct,Northern_Nigeria,1,Sa-en-22,1,ahmadu bello university (abu) zaria.,ahmadu bello university; zaria
llama-3-8b-instruct,Northern_Nigeria,1,Sa-en-31,1,goat,sheep; goat; bull; cow; chicken; duck
llama-3-8b-instruct,Northern_Nigeria,1,Sa-en-7,1,"akara, puff-puff, chapman, and plantain chips.",fried bean cake; flour cake; malaria; kek
llama-3-8b-instruct,Northern_Nigeria,1,Ta-pe-21,1,"empty spaces, streets, and fields.",football field; clearly; land; neighborhood field; school field
llama-3-8b-instruct,Northern_Nigeria,1,Ta-pe-29,0,rugby,football
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-03,1,nigerian premier league (football),ball; football
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-11,0,mikel obi,ahmad musa; cristiano ronaldo
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-15,1,football,football
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-35,1,dinner,rice; dinner; breakfast
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-37,1,18,21; 18; 22
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-44,0,jollof rice,none; rice; mashed food
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-45,0,friday night jollof rice and suya.,cooking; house cleaning
llama-3-8b-instruct,Northern_Nigeria,1,Th-en-51,0,islamic studies,english; tax; arithmetic; science
llama-3-8b-instruct,Northern_Nigeria,1,Tmp-ar-01,0,mosques.,library
llama-3-8b-instruct,Azerbaijan,1,Al-en-01,0,pita bread with cheese,"nuts; chips; traditional azerbaijani pastry in a round shape filled with anise or fennel seed, cumin, cinnamon, turmeric, salt and pepper.; shorgoghal; akuri; azerbaijani scrambled egg dish; eggs; milk product; lacticinia; dairy product"
llama-3-8b-instruct,Azerbaijan,1,Al-en-04,0,pomegranate,apple; orange; pear
llama-3-8b-instruct,Azerbaijan,1,Al-en-19,1,english,russian; english
llama-3-8b-instruct,Azerbaijan,1,Al-en-39,1,plov and shakarpara.,cake; azerbaijani rice; pilau; pilav; pilaf
llama-3-8b-instruct,Azerbaijan,1,An-ar-03,1,5,6; 5
llama-3-8b-instruct,Azerbaijan,1,Ca-sp-06,1,breakfast,dinner; breakfast
llama-3-8b-instruct,Azerbaijan,1,Ca-sp-11,1,sunday,friday; sunday; saturday; every day; weekend
llama-3-8b-instruct,Azerbaijan,1,Ca-sp-41,1,with their children or in specialized retirement homes.,house; home; in family houses; with their family; rented house; rent; with their children; with their parents
llama-3-8b-instruct,Azerbaijan,1,Gu-ch-08,1,futsal.,soccer; football; volleyball
llama-3-8b-instruct,Azerbaijan,1,Gu-ch-38,1,4,4
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-14,1,oil,oil
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-24,1,swimming pools,entertainment centers; entertainment center; boulevard park; aqua park; nabran; game park
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-26,1,"* 7 years old: start of compulsory education
* 14 years old: permission to work part-time
* 16 years old: full-time education or vocational training
* 18 years old: legal adulthood",getting married; marriage; moving out; finding a job; finding a home; finding a house; working
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-28,0,newroz (march 21st),fortieth day; the fortieth day after birth celebration; 40th day; 40; birthday
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-29,0,30,50; 18; 1; 20
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-33,1,məktəb (school),home; house; library
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-34,0,"elementary school students in azerbaijan usually start school at the age of 6-7 and attend school from 9:00 am to 3:00 pm, five days a week.",car; bus; metro; public transport; walk
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-35,1,madrasahs,lyceums; gymnasiums; private tutor; private university; private universities
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-36,1,gymnasium,mathematics; math; english; natural sciences
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-37,1,"jeans, t-shirts, and school uniforms.",school uniform
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-40,0,"play outdoor games, socialize with friends.",chat; study
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-42,1,"azerbaijani language, literature, and history, math, physics, chemistry, and foreign language (usually english).",mathematics; math; azerbaijani; physics; chemistry; geography; english; mother tongue; second language; history; biology
llama-3-8b-instruct,Azerbaijan,1,Ji-ko-45,1,music concerts.,music performance; socializing; socialize
llama-3-8b-instruct,Azerbaijan,1,Jo-sp-13,0,windsurfing,swimming
llama-3-8b-instruct,Azerbaijan,1,Jo-sp-19,0,mingachevir region,imishli; gadabay; aghdam; goychay; guba; quba
llama-3-8b-instruct,Azerbaijan,1,Jod-ch-01,1,"fork, spoon, and knife.",spoon; fork; knife
llama-3-8b-instruct,Azerbaijan,1,Jod-ch-07,0,2.3,2; 0.5; 3; 1
llama-3-8b-instruct,Azerbaijan,1,Jod-ch-60,1,8,8; 9
llama-3-8b-instruct,Azerbaijan,1,Ki-pe-34,1,chai (tea),tea
llama-3-8b-instruct,Azerbaijan,1,Kik-in-16,1,chai (tea),tea; coffee
llama-3-8b-instruct,Azerbaijan,1,Kik-in-36,1,gurban gurbanov,gurban gurbanov
llama-3-8b-instruct,Azerbaijan,1,Kik-in-37,1,qarabağ vs neftçi,neftchi vs qarabag; neftci vs qarabag; qarabag fk vs neftchi; qarabag fk vs neftci; qarabag vs neftchi; qarabag vs neftci
llama-3-8b-instruct,Azerbaijan,1,Na-ko-19,0,"aghayev, emin",azər qarayev
llama-3-8b-instruct,Azerbaijan,1,Na-ko-20,1,wrestling,wrestling; summer olympic games; soccer; football; european games
llama-3-8b-instruct,Azerbaijan,1,Na-ko-29,0,dina muradowa,haci haciyev
llama-3-8b-instruct,Azerbaijan,1,Na-ko-33,0,pomegranate seeds.,azerbaijani rice; pilau; pilav; pilaf; sweets; cake; russian salad; paytakht salati; olivier salad; paytaxt salati salad
llama-3-8b-instruct,Azerbaijan,1,Na-ko-39,1,money.,money; flower
llama-3-8b-instruct,Azerbaijan,1,Ne-ar-06,1,"pita bread with herbs, cheese, and vegetables, as well as traditional dishes such as kebabs, dolma, and pilaf.",dates; azerbaijani rice; pilau; pilav; pilaf; dolma; stuffed grape leaves; soup
llama-3-8b-instruct,Azerbaijan,1,Ne-ar-09,1,"plov, kebabs, and baklava.",azerbaijani rice; pilau; pilav; pilaf; dates; dolma; stuffed grape leaves
llama-3-8b-instruct,Azerbaijan,1,Ne-ar-26,1,socar (state oil company of azerbaijan republic),state oil company of azerbaijan; socar
llama-3-8b-instruct,Azerbaijan,1,Ne-ar-36,1,"plov (a rice dish with meat, vegetables, and spices), dolma, kebabs, and sweets like baklava and shakarpara.",azerbaijani rice; pilau; pilav; pilaf; dolma; stuffed grape leaves; dushbara; dushbere; dumpling soup; dushpara
llama-3-8b-instruct,Azerbaijan,1,Ne-ar-38,0,gözleme,halva; halvah; halwa; azerbaijani rice; pilau; pilav; pilaf; lamb; mutton; sheep
llama-3-8b-instruct,Azerbaijan,1,New-as-20,0,wrestling,chess; basketball
llama-3-8b-instruct,Azerbaijan,1,New-ch-07,0,"pomegranate juice, tea, and fruit (such as apple, orange, and grape).",oily food; oily meal; oily; fried meat; heavy meal; khash; khashi
llama-3-8b-instruct,Azerbaijan,1,New-ch-16,0,"""fight club""",namus; honor
llama-3-8b-instruct,Azerbaijan,1,New-ch-32,1,microsoft office,excel; microsoft excel; microsoft word; word; microsoft office; microsoft office programs
llama-3-8b-instruct,Azerbaijan,1,New-ch-38,1,"baku, sumgayit, lankaran, and ganja",sumgait; baku; gadabay; guba; quba
llama-3-8b-instruct,Azerbaijan,1,New-ch-44,1,1 month,3 months; three months; 2 months; two months; six months; 6 months; one month; 1 month
llama-3-8b-instruct,Azerbaijan,1,New-ch-73,0,football,sports; music; debate; self-development; self-improvement; personal development
llama-3-8b-instruct,Azerbaijan,1,New-en-05,1,plov,doner kebab; döner kebab; pasta; potato; scrambled egg; tomato egg; fried potato
llama-3-8b-instruct,Azerbaijan,1,New-en-19,1,baku national stadium,tofiq bahramov stadium; tofig bahramov republican stadium; baku olympic stadium
llama-3-8b-instruct,Azerbaijan,1,New-en-41,1,hikmet huseynov,mübariz mansimov; mubariz mansimov; hajji mirza zeynalabdin taghi; haji zeynalabdin taghiyev; zeynalabdin taghiyev; hajji mirza zeynalabdin taghiyev
llama-3-8b-instruct,Azerbaijan,1,New-en-47,0,wine cellars,fruit tree; flower; vegetable garden; garbage; trash; tree
llama-3-8b-instruct,Azerbaijan,1,New-en-56,1,russian,russian language; russian
llama-3-8b-instruct,Azerbaijan,1,New-en-68,1,"detention, suspension, expulsion, and parental notification.",notice to parents; talking to parents; parent-teacher conference; meeting with parents; parent meeting; disciplinary punishments; get punished; punishment; scolded by the teacher; get suspended from school; suspension
llama-3-8b-instruct,Azerbaijan,1,New-en-69,1,"jafar jabbarly, samad vurgun, mirza fatali akhundov, abbasgulu bakikhanov, rustam mustafayev, and nizami ganjavi.",nezāmi; nizami ganje'i; nizami; jamal ad-dīn abū muḥammad ilyās ibn-yūsuf ibn-zakkī; nizami ganjavi; fuzuli; muhammad bin suleyman; samad vurghun; mirza alakbar sabir; sabir; jafar jabbarly; jafar jabbarli; jafar gafar oghlu jabbarly; mikayil mushfig
llama-3-8b-instruct,Azerbaijan,1,New-gr-06,0,lavash with khachapuri and cheese.,doner kebab; döner kebab; pizza; burger; fast food
llama-3-8b-instruct,Azerbaijan,1,New-gr-08,1,pivo (beer),beer; araq; distilled spirit; arak; wine
llama-3-8b-instruct,Azerbaijan,1,New-gr-15,1,shakarparaçeviz,dessert made of filo pastry sheets; pakhlava; baklava; half-moon shaped sweet pastry; shekarbura
llama-3-8b-instruct,Azerbaijan,1,New-gr-58,1,teachers,teaching; tutoring; teacher; seller; sales staff; sales worker; service worker; service staff
llama-3-8b-instruct,Azerbaijan,1,New-ha-08,0,pomegranate,dovga; dovgha; yogurt soup with vegetables; cabbage roll; cabbage dolma; farcellets de col; stuffed cabbage; soup; chigirtma; meal with egg; meat stew; meat soup; bozbash
llama-3-8b-instruct,Azerbaijan,1,New-in-01,1,starbucks,starbucks; mado; gloria jean's coffee
llama-3-8b-instruct,Azerbaijan,1,New-in-62,1,baku state university of oil and industry (bsuoi),azerbaijan technical university; azerbaijan state oil and industry university; ‎azerbaijan diplomatic academy; ada university; ada; bhos; baku higher oil school; baku engineering university
llama-3-8b-instruct,Azerbaijan,1,New-ko-02,1,childbirth education classes,yoga; prenatal class; meditation
llama-3-8b-instruct,Azerbaijan,1,New-ko-03,1,"""xalça xalça""",jujalarim; my little chicks; tiq tiq xanim; knock-knock lady; my playful ball
llama-3-8b-instruct,Azerbaijan,1,New-pe-06,0,plov.,azerbaijani rice; pilau; pilav; pilaf; dolma; stuffed grape leaves; kutab; stuffed flatbread; gutap; qutab; kebab
llama-3-8b-instruct,Azerbaijan,1,New-pe-20,0,beach soccer,volleyball
llama-3-8b-instruct,Azerbaijan,1,New-pe-49,1,mosques,at mosques; mosque; at mosque; home; house
llama-3-8b-instruct,Azerbaijan,1,New-pe-65,0,34,15; 12; 20; 17
llama-3-8b-instruct,Azerbaijan,1,New-pe-76,1,picnicking,picnic; walking; walk; sports; exercising; drive cars; driving cars
llama-3-8b-instruct,Azerbaijan,1,New-pe-86,0,heydar aliyev center,tv tower; maiden tower
llama-3-8b-instruct,Azerbaijan,1,New-spme-05,1,"pofit, baklava, gurabiyâ, shokoladka, and kadaif.",dessert made of filo pastry sheets; pakhlava; baklava; half-moon shaped sweet pastry; shekarbura; dough filled with almonds; badambura; goghal; savory pastry
llama-3-8b-instruct,Azerbaijan,1,New-spme-37,1,medicine,engineering; medicine; economy; computer science; business
llama-3-8b-instruct,Azerbaijan,1,New-su-24,1,"football (soccer), wrestling",track and field; cycling; soccer; football; volleyball; gymnastics
llama-3-8b-instruct,Azerbaijan,1,New-su-33,1,business casual.,black formal suit; professional clothes; formal clothes; suit; blouse and skirt; dress
llama-3-8b-instruct,Azerbaijan,1,New-su-34,1,tar (traditional azerbaijani instrument),music; musical intrument; choir; violin; piano
llama-3-8b-instruct,Azerbaijan,1,New-su-57,1,cattle,cow; sheep; goat
llama-3-8b-instruct,Azerbaijan,1,New-su-58,1,"beef cattle, sheep, goats, pigs, and chickens.",cow; sheep; chicken
llama-3-8b-instruct,Azerbaijan,1,Ni-en-12,1,baku state university (bsu),azerbaijan diplomatic academy; ada university; ada; unec; azerbaijan state university of economics; bhos; baku higher oil school
llama-3-8b-instruct,Azerbaijan,1,Sa-en-31,1,dog,cat; dog
llama-3-8b-instruct,Azerbaijan,1,Sa-en-7,1,"pita bread with herbs, lavash with cheese, and fried doughnuts (səməlifə) are popular snacks in azerbaijan.",chips; kutab; stuffed flatbread; gutap; qutab; pirozhki; cookie
llama-3-8b-instruct,Azerbaijan,1,Ta-pe-21,1,parks and streets.,soccer field; football field; sports field; street; school yard
llama-3-8b-instruct,Azerbaijan,1,Ta-pe-29,1,football,soccer; football
llama-3-8b-instruct,Azerbaijan,1,Th-en-03,0,futsal premier league,azerbaijan premier league
llama-3-8b-instruct,Azerbaijan,1,Th-en-11,1,teymur mammadov,rafael aghayev; teimour radjabov; teymur rajabov; teimour boris oghlu radjabov
llama-3-8b-instruct,Azerbaijan,1,Th-en-15,1,alpine skiing,skiing; ski; snowboarding; figure skating
llama-3-8b-instruct,Azerbaijan,1,Th-en-35,1,dinner,dinner
llama-3-8b-instruct,Azerbaijan,1,Th-en-37,1,18,25; 18; 24
llama-3-8b-instruct,Azerbaijan,1,Th-en-44,1,plov.,azerbaijani rice; pilau; pilav; pilaf; kebab; barbecue; grill; kutab; stuffed flatbread; gutap; qutab; cutlet; dolma; stuffed grape leaves
llama-3-8b-instruct,Azerbaijan,1,Th-en-45,1,playing board games,tv; television; watch tv; watch television; watch series; to watch television; conversation; to talk; talk; board game; playing board game; play board game
llama-3-8b-instruct,Azerbaijan,1,Th-en-51,1,mathematics,mathematics; math; physics
llama-3-8b-instruct,Azerbaijan,1,Th-en-53,0,school parties (təsilər),sports competition; dance competition
llama-3-8b-instruct,Azerbaijan,1,Tmp-ar-01,1,libraries and dormitories.,library; libraries; to the library; cafe; cafes; home; house; at home
llama-3-8b-instruct,North_Korea,1,Al-en-01,0,kimchi,candy; finger-shaped biscuit; finger-shaped cookie; finger cookie; finger biscuit; puffed corn; puffed maize; corn puff; pea puff; cookie; biscuit; snack; cracker
llama-3-8b-instruct,North_Korea,1,Al-en-04,1,apple,pear; apple; apricot; tangerine; mandarin
llama-3-8b-instruct,North_Korea,1,Al-en-19,1,mandarin chinese,english; chinese
llama-3-8b-instruct,North_Korea,1,Al-en-32,0,naengmyeon,rice cake; tteok; songpyeon; jeon; korean pancake; wild vegetable; wild greens; mountain greens
llama-3-8b-instruct,North_Korea,1,Al-en-39,1,kimchi and cold noodles.,rice cake; tteok; meat; white rice; polished rice; noodles; rice; boiled rice; cooked rice; steamed rice; sea mustard soup; seaweed soup; korean cold noodles; cold noodles; raengmyŏn; naengmyeon; dumpling; mandu
llama-3-8b-instruct,North_Korea,1,An-ar-03,0,4,7; 2; 8; 3; 12
llama-3-8b-instruct,North_Korea,1,Ca-sp-06,1,lunch,breakfast; three meals; dinner; evening meal; supper; lunch
llama-3-8b-instruct,North_Korea,1,Ca-sp-11,0,sunday,every day; every evening
llama-3-8b-instruct,North_Korea,1,Ca-sp-41,1,institutions,house; home; old folks' home; old age home; nursing home; old people's home; retirement home; nursing hospital; care hospital; child's house
llama-3-8b-instruct,North_Korea,1,Gu-ch-08,1,table tennis,marathon; running; soccer; play ball; ball game; tug-of-war; taekwondo; tae kwon-do; taekwon-do; tae kwon do; tae-kwon-do
llama-3-8b-instruct,North_Korea,1,Gu-ch-38,1,4,4; 5; 6; 3
llama-3-8b-instruct,North_Korea,1,Ji-ko-14,1,coal,iron ore; coal; lumber; wood; timber; walleye pollock; alaska pollock; gadus chalcogrammus; mineral; aquatic product; marine product; fishery product; steel; weapon; weaponry; arm; armament
llama-3-8b-instruct,North_Korea,1,Ji-ko-24,0,none.,mangyongdae funfair; daesongsan amusement park; pyongyang munsu water park; munsu water park; water park; sledding hill; playground
llama-3-8b-instruct,North_Korea,1,Ji-ko-25,1,"* january 14: day of the shining star (kim jong-il's birthday)
* april 15: day of the sun (kim il-sung's birthday)
* september 9: day of the foundation of the democratic people's republic of korea",ch'usŏk; chuseok; korean thanksgiving day; lunar new year; sŏllal; korean new year; birthday of kim jong un; birthday of president; birthday of kim family; birthday of kim jong il; birthday of kim il sung; international women's day; march 8
llama-3-8b-instruct,North_Korea,1,Ji-ko-26,0,"according to north korean tradition:

* 1st birthday: child's first haircut and introduction to social circle
* 10th birthday: child begins attending school and starts to take on household chores
* 16th birthday: child is considered a young adult and begins to take on more responsibilities
* 18th birthday: child is considered an adult and is expected to be self-sufficient and contribute to family income",after marriage; marriage; graduation; university; conscripted into the army; join the army; military enlistment
llama-3-8b-instruct,North_Korea,1,Ji-ko-28,1,100th day,10; after 10 days; 10 days after birth; after one month; after a month; one month after birth; a month after birth; 100th day; hundredth day
llama-3-8b-instruct,North_Korea,1,Ji-ko-29,0,kim il-sung's birthday (april 15),60th birthday; 60; 1; first birthday; 61; 61st birthday
llama-3-8b-instruct,North_Korea,1,Ji-ko-33,0,studying,house; home; neighborhood; town; village; friend's house; jangmadang; illegal market; informal market; marketplace; park
llama-3-8b-instruct,North_Korea,1,Ji-ko-34,0,"elementary school students in north korea typically attend school from 8:30 am to 4:30 pm, monday to friday, with a one-hour lunch break.",on foot; walk; bike; bicycle; bus; subway
llama-3-8b-instruct,North_Korea,1,Ji-ko-35,0,paebyol girls' schools.,english; mathematics; math; art; music; physical education; music; musical instrument; foreign language; computer; chinese
llama-3-8b-instruct,North_Korea,1,Ji-ko-36,0,taedonggang academy,mathematics; math; english; computer; foreign language; art; music; physical education
llama-3-8b-instruct,North_Korea,1,Ji-ko-37,1,uniforms,school uniform
llama-3-8b-instruct,North_Korea,1,Ji-ko-40,0,they read patriotic literature and sing revolutionary songs.,rest; break; chat; chitchat; small talk; chatter; review; homework; assignment; jump rope; gymnastics; exercise; play with friends
llama-3-8b-instruct,North_Korea,1,Ji-ko-42,1,"korean language, mathematics, science, social studies, and foreign language.",mathematics; math; korean; modern history; revolutionary history; modern and contemporary history; contemporary history; kim il sung revolutionary history; english; physical education; foreign language; science; natural science
llama-3-8b-instruct,North_Korea,1,Jo-sp-13,0,rowing,swimming; water polo; synchronized swimming; synchronised swimming; artistic swimming
llama-3-8b-instruct,North_Korea,1,Jo-sp-19,1,hwanghae province.,hwanghae province; hwanghae-do; hwanghae; p'yŏngan; pyongan province; p'yŏngan-do; pyongan; pyeongan; pyeong-an-do; hamgyeong-do; hamgyong province; hamgyeong; hamgyŏng; hamgyŏng-do; hamgyong
llama-3-8b-instruct,North_Korea,1,Jod-ch-01,1,chopsticks,gimchi; kimch'i; kimchi; spoon; rice pot; rice cooker; cast-iron pot; iron pot; chopsticks; chopstick; soup
llama-3-8b-instruct,North_Korea,1,Jod-ch-07,0,2.5,1; 2
llama-3-8b-instruct,North_Korea,1,Jod-ch-60,1,8,8; 9; 10; 12
llama-3-8b-instruct,North_Korea,1,Ki-pe-34,1,makgeolli,sungnyung; scorched rice water; scorched rice tea; scorched-rice water; scorched-rice tea; water; goat milk; milk
llama-3-8b-instruct,North_Korea,1,Kik-in-16,0,korean ginseng tea.,coffee; green tea; milk
llama-3-8b-instruct,North_Korea,1,Kik-in-36,0,kim jong-hun,kim jong-un; park du-ik
llama-3-8b-instruct,North_Korea,1,Kik-in-37,0,april 25 vs ryemyong,april 25 vs. amnok river; april 25 sports team vs. amnokgang sports team
llama-3-8b-instruct,North_Korea,1,Na-ko-19,0,kim il-ju,jin-sim jeong; jeong jin-sim; chŏng chin-sim; chin-sim chŏng
llama-3-8b-instruct,North_Korea,1,Na-ko-20,1,table tennis,soccer; weightlifting; shooting; shooting sports; table tennis; ping-pong; basketball; volleyball
llama-3-8b-instruct,North_Korea,1,Na-ko-33,1,tteokguk,rice cake; tteok; dumpling; half-moon-shaped rice cake; songpyeon; noodles; potato starch noodles; starch noodles; boiled pork; rice cake soup; dumpling soup; sticky rice cake; glutinous rice cake; rice cake; bean rice cake
llama-3-8b-instruct,North_Korea,1,Na-ko-39,1,money.,money; bouquet; cash; rice; congratulatory money
llama-3-8b-instruct,North_Korea,1,Ne-ar-26,0,korea kumgang tourism company,complexes; hwanghae iron and steel complex; kangson steel plant; pyongyang textile factory; steelworks; steelworks; automobile manufacturing plant; auto factory; car factory; automobile factory; automobile plant
llama-3-8b-instruct,North_Korea,1,Ne-ar-36,0,naengmyeon (cold buckwheat noodles) and kimchi stew.,rice cake; tteok; cold noodles; soondae; sundae; korean sausage; boiled pork
llama-3-8b-instruct,North_Korea,1,New-as-20,1,table tennis,table tennis; ping-pong; basketball; table tennis; volleyball; handball
llama-3-8b-instruct,North_Korea,1,New-ch-07,1,"pyrus communis, hwanggeum-ju, and jangajji.",dried pollack; pollack; pollock; alaska pollock; stir-fried tofu; gimchi; kimch'i; kimchi; tofu; bean curd; potato tofu soup; pork soup; dog meat soup; meat; squid
llama-3-8b-instruct,North_Korea,1,New-ch-16,0,"""run, grandma, run!""",family badminton team; last ball; run and run
llama-3-8b-instruct,North_Korea,1,New-ch-32,0,microsoft office,woori office; woori
llama-3-8b-instruct,North_Korea,1,New-ch-38,1,"rason economic zone, nampo, kaesong industrial complex.",rajin; rason; rajin-sŏnbong; chongjin; chŏngjin; wonsan; sinŭiju; sinuiju; hamhŭng; hamhung; pyongyang; pyongsong; pyŏngsŏng
llama-3-8b-instruct,North_Korea,1,New-en-05,1,rice and kimchi.,tofu rice; artificial meat rice; soy meat rice; mock meat rice; kimbap; gimbap; pungpung-i rice cake; instant noodles; ramen; korean cold noodles; cold noodles; raengmyŏn; naengmyeon
llama-3-8b-instruct,North_Korea,1,New-en-19,0,ryomyong stadium,rungrado may day stadium; the rungrado 1st of may stadium pyongyang; rungrado 1st of may stadium
llama-3-8b-instruct,North_Korea,1,New-en-41,0,kim jong-un,foreign-currency-earning enterprise manager; foreign currency-earning enterprise; machinery factory; machinery factory manager; steelworks; steel mill; steel mill manager; steelworks manager
llama-3-8b-instruct,North_Korea,1,New-en-47,0,nothing.,toilet; kitchen garden crops; vegetable garden crops; garden crops; fertilizer
llama-3-8b-instruct,North_Korea,1,New-en-56,1,chinese,english; chinese
